Subject group,Full name,Nature of activity,Activity of a close family member,Organisation,Subject matter,Start date,End date,DOI date,PDF
NDA,"SANZ, Yolanda",IV. Employment,,Spanish National Research Council (CSIC)/Institute of Agrochemistry and Food Technology (IATA),"The legal remit of the entity or organisation: research The expert role in the organisation and tasks: head of the research group and projects, supervision and training of students in research. The organisation does not have an official responsibility to carry out risk management.",2002-11,now,2015-09-28,NDA_doi_012.pdf
NDA,"SANZ, Yolanda",IV. Employment,,Universisty of Valencia,The legal remit of the entity or organisation: teaching and research The expert role in the organisation: Associated Professor of the Degree in Dietetics and Human Nutrition (2005-2011); MSc in Childhood and Adolescent Nutrition (2009); MSc in Food Quality and Safety (2011- 2012). Tasks: teaching and practical training of students.,2005-10,now,2015-09-28,NDA_doi_012.pdf
NDA,"SANZ, Yolanda",IV. Employment,,University of Granada,"The legal remit of the entity or organisation: teaching and research The expert role in the organisation and tasks: teaching in the Excellence PhD Program “Genetics, Nutritional and Environmental Factors for Growth and Development”- NUTRENVIGEN-G+D- Factors”.",2008-01,now,2015-09-28,NDA_doi_012.pdf
NDA,"SANZ, Yolanda",IX. Other relevant interest,,,NO INTEREST,,,2015-09-28,NDA_doi_012.pdf
NDA,"SANZ, Yolanda",V. Occasional consultancy,,,NO INTEREST,,,2015-09-28,NDA_doi_012.pdf
NDA,"SANZ, Yolanda",VI. Research funding,,European Multi- Stakeholder Platform CDEUSSA of 7FP,"Member of the European Platform focused on diverse aspects of coeliac disease: gluten-free products, regulatory aspects, therapy and prevention, diagnosis, clinic presentation and pathogenic mechanisms.",2002-01,2006-12,2015-09-28,NDA_doi_012.pdf
NDA,"SANZ, Yolanda",VI. Research funding,,Spanish Ministry of Science and Innovation,Topic: Development of new ingredients for functional foods (FUN C FOOD).Deliverables: scientific publications. Funding is public.,2007-01,2013-12,2015-09-28,NDA_doi_012.pdf
NDA,"SANZ, Yolanda",VI. Research funding,,Biopolis/Ministry of Science and Innovation,Topic: probiotics for coeliac disease. Deliverables: scientific publications/study reports. Funding was private for 4 months and public for the rest of the project.,2009-09,2012-04,2015-09-28,NDA_doi_012.pdf
NDA,"SANZ, Yolanda",VI. Research funding,,Spanish Ministry of Science and Innovation,Topic: Role of intestinal bacteria and probiotics in chronic inflammatory disorders. Deliverables: scientific publications Funding was public.,2009-11,2011-12,2015-09-28,NDA_doi_012.pdf
NDA,"SANZ, Yolanda",VI. Research funding,,Ministry of Science and Innovation,"Topic: molecular and functional characterization of probiotic strains (basic experiments in vitro). Deliverables: scientific publications/study reports. It is a PUBLIC funding with partial participation of private companies (Carinsa - with no decision role in the project). The funding is not directed to the researchers, but goes to the researcher’s institution and part to fund the cost of the laboratory for doing research activities exclusively.",2010-11,2014-12,2015-09-28,NDA_doi_012.pdf
NDA,"SANZ, Yolanda",VI. Research funding,,Ministry of Economy and Competitiveness,"Topic: Evaluation of probiotics for digestive disorders in vitro. Deliverables: scientific publications/study reports. It is a PUBLIC funding with participation of private companies (Laboratorios Salvat ) with no decision role. The funding is not directed to the researchers, but goes to the researcher’s institution and to fund the cost of the laboratory for doing research activities exclusively.",2011-07,2013-07,2015-09-28,NDA_doi_012.pdf
NDA,"SANZ, Yolanda",VI. Research funding,,Ministry of Economy and Competitiveness,Topic: Development of probiotics for immune and metabolic disorders. Deliverables: scientific publications. There is no private funding (is public).,2012-01,2014-12,2015-09-28,NDA_doi_012.pdf
NDA,"SANZ, Yolanda",VI. Research funding,,European Commission DG Research,"Topic: FP7 EU Project (Grant nº 613979) entitled “Microbiome Influence on Energy Balance and Brain Development-Function Put into Action to Tackle Diet-Related Diseases and Behavior- MyNewGut”. Deliverables will be of scientific nature (publications, study reports, etc.). The grant received from the EC will be used to fund the cost of the research activities exclusively. Funding is public.",2013-12,now,2015-09-28,NDA_doi_012.pdf
NDA,"SANZ, Yolanda",VI. Research funding,,"Ministry of Economy and Competitiveness, Spain.",Topic: Deciphering the role of intestinal microbiota in metabolic and mental health. Deliverables: scientific publications and reports.,2015-01,now,2015-09-28,NDA_doi_012.pdf
NDA,"SANZ, Yolanda",VII. Intellectual property rights,,CSIC,"Inventor of a patent in the field of probiotics (PCT/ES2008/070243). The patent belongs to the research institution (CSIC) and was licensed to Biopolis S.L. The responsible researcher does not receive economic exploitation rights. Inventor of a patent in the field of probiotics (PCT/ES2009/070285). The economic rights of the patent belonged to research institution (CSIC), not to the responsible researcher. This patent was not maintained active by CSIC because there were no expressions of interests.",2008-01,2010-12,2015-09-28,NDA_doi_012.pdf
NDA,"SANZ, Yolanda",VIII. Other memberships or affiliations,,"British Journal of Nutrition,Clinical and Experimental Allergy, Microbiology UK, Applied and Environmental Microbiology, Applied Microbiology and Biotechnology, Journal of Applied Microbiology, Journal of Antimicrobial Chemotherapy, Letters in Applied Microbiology, Clinical Microbiology and Infection, European Journal of Clinical Nutrition Research in Microbiology, International Journal of Food Science and Nutrition, Cytokines",Referee of peer-review scientific journals,2007-01,now,2015-09-28,NDA_doi_012.pdf
NDA,"SANZ, Yolanda",VIII. Other memberships or affiliations,,World Journal of Gastrointestinal Pathophysiology/Microbiology Insights/Recent Patents on Anti- Infective Drug Discovery,Member of the Editorial Board,2007-01,now,2015-09-28,NDA_doi_012.pdf
NDA,"SANZ, Yolanda",VIII. Other memberships or affiliations,,Spanish Society of Coeliac Disease (SEEC; non-profit organization),"Topic: Coeliac disease Expert’s role: chair of the working group “coeliac disease: therapy and prevention"". Tasks: selection of topics and speakers for the symposiums of the society in this area once every two years.",2007-12,now,2015-09-28,NDA_doi_012.pdf
NDA,"SANZ, Yolanda",VIII. Other memberships or affiliations,,International Probiotic and Prebiotic Association/Society for Microbial Ecology and Disease/Spanish Nutrition Society,"Attending meetings and congresses and, eventually, participating in scientific publications no more than once every two years (not funded).",2008-12,now,2015-09-28,NDA_doi_012.pdf
NDA,"SANZ, Yolanda",X. Interests of close family members,,,NO INTEREST,,,2015-09-28,NDA_doi_012.pdf
NDA,"SIANI, Alfonso",I. Economic interest,,,NO INTEREST,,,2015-11-03,NDA_doi_013.pdf
NDA,"SIANI, Alfonso",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-11-03,NDA_doi_013.pdf
NDA,"SIANI, Alfonso",III. Member of a scientific advisory entity,,SPREAD (Stroke Prevention And Educational Awareness Diffusion),"Membership tp the Working Group SPREAD (Stroke Prevention And Educational Awareness Diffusion) “Italian guidelines for the prevention and treatment of stroke”, up to December 2013. The working group is composed by researcher of different academic institutions, collaborating to diffuse knowledge and awareness about stroke to the health professionals and the general public. The working group does not have the remit to deliver opninions/advices to the Government or other public bodies. The expert was involved in the preparation of the section on nutritional advice for the prevention of stroke.In the past, the Working Group met once at year.",2006-01,2013-12,2015-11-03,NDA_doi_013.pdf
NDA,"SIANI, Alfonso",III. Member of a scientific advisory entity,,PIAS-CNR (Progetto Interdipartimentale Ambiente e Salute-Consiglio Nazionale delle Ricerche),"Membership to the panel “Monitoring contaminants in the food chain and their impact on human health” of the Inter-departmental Project Environment and Health (Italian acronym: PIAS-CNR Progetto Interdipartimentale Ambiente e Salute-Consiglio Nazionale delle Ricerche). The panel, composed of different scientist from Italian academic and non-academic research institutes cohordinated research activity in the field of chemical/biological contamination in the food chain. The panel had no advisory role. In the past, the panel met once at year, with occasional phone exchanges in between.",2008-01,2011-12,2015-11-03,NDA_doi_013.pdf
NDA,"SIANI, Alfonso",IV. Employment,,"Istituto di Scienze dell'Alimentazione, Consiglio Nazionale delle Ricerche (Institute of Food Sciences, National Research Council)","The Institute of Food Sciences belongs to the National Research Council of Italy (CNR), the major non-academic research institution in Italy. The research activity of the Institute deals with different aspects of food sciences, including ""Food and Health"", food technology, food safety etc. The remit of the Institute is exclusively scientific research, with no involvment in risk management, as Institute and at the Researchers' individual level. Dr. Siani is the responsible of the Epidemiology and Population Genetics Unit, whose activity is mainly devoted to the assessment of the nutritional exposures related to the risk of chronic diseases and metabolic disorders. His actvity also deals with the evaluation of the interaction of nutritional and lifestyle factors with the genetic background in the development of complex diseases like obesity, cardiovascular diseases and diabetes.",1997-12,now,2015-11-03,NDA_doi_013.pdf
NDA,"SIANI, Alfonso",IX. Other relevant interest,,"Nutrition, Metabolism and Cardiovascular Diseases","From January 1st, 2015 Dr. Siani has been appointed as Deputy Editor- in-Chief to Nutrition, Metabolism and Cardiovascular Diseases (NMCD) a scientific Journal edited by Elsevier. Under this role, Dr. Siani supervises the publication of peer-reviewed scientific papers and collaborate to the editorial strategies of the Journal. No fee or salary is perceived for this activity.",2015-01,now,2015-11-03,NDA_doi_013.pdf
NDA,"SIANI, Alfonso",V. Occasional consultancy,,,NO INTEREST,,,2015-11-03,NDA_doi_013.pdf
NDA,"SIANI, Alfonso",VI. Research funding,,European Commission Funding for FP6,"I declare that I have received research funds from the EC for the implementation of the FP6° Project IDEFICS (full title: Identification and prevention of Dietary- and lifestyle-induced health EFfects In Children and infantS ). The study producedd reliable data to make an international assessment of the problem of ""obesity in children"" possible. The focus of the IDEFICS Study lies in exploring the risks for overweight and obesity in children as well as associated long-term consequences. In addition, this EU-wide study offers a unique possibility to measure in how far sensory perception and preferences of children influence the development of overweight. Beyond pure research, IDEFICS offered activities for health promotion and prevention in kindergartens and schools. These prevention programmes were developed, implemented and evaluated within the IDEFICS Study. The project resulted up to now in about 100 publications in international scientific journals. The funds received by the EC were used for the achievement of the scientific objectives of the project. No private funds contributed to the project.",2006-09,2012-02,2015-11-03,NDA_doi_013.pdf
NDA,"SIANI, Alfonso",VI. Research funding,,SOREMARTEC Italia [Ferrero Italy: snacks and chocolate-based products],"Unrestricted research grant to the Institute of Food Sciences of the Consiglio Nazionale delle Ricerche (CNR) to assess the role of dairy food on bone health in children in epidemiological setting. In particular, the association between the consumption of milk and milk products (assessed by dietary questionnaires) and bone density (measured by heel ultrasonography) was evaluated on a schoolchildren population. I declare that I acted as scientific responsible of the project while the financial management and use of the research grant was not under my own responsibility. I also declare that this private research grant did not exceed the 25% of the budget of my research group and also of the budget under my control.",2010-07,2012-04,2015-11-03,NDA_doi_013.pdf
